EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,END_DATE,END_TIME,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER
29587,QUEENS CO.,(JFK)KENNEDY INL ARP,04/15/2007,1026,Flood, , ,0,0,0,0,NY,EST-5, ,5088,C,81,OKX,0,0,Broadcast Media,Heavy Rain, , ,0,N,0,N,(JFK)KENNEDY INL ARP,04/15/2007,2115,40.63,-73.78,40.63,-73.78,"","A Nor���Easter occurred during Sunday and Monday, April 15th and 16th.  It brought heavy rain and high winds that caused widespread and significant river, stream, and urban flooding of low lying and poor drainage areas.  High winds downed many trees and power lines across Eastern Suffolk County.  The combination of high winds, heavy rain, and high water tables produced widespread moderate tidal flooding across parts of the New York City and Long Island Sound shores through Thursday, April 19th.  Significant river flooding lasted through April 17th.|Storm Total Rainfall amounts ranged from 1.47 inches at Lindenhurst to 8.41 inches at Central Park:|Nassau County rainfall ranged from 1.54 inches at Oceanside to 3.60 inches at East Meadow.|New York City rainfall ranged from 2.70 inches at JFK Airport to 8.41 inches at Central Park.  At LaGuardia Airport, 7.00 inches was measured.|Orange County rainfall ranged from 4.26 inches in Westtown to 8.00 inches at Cornwall.|Suffolk County rainfall ranged from 1.47 inches at Lindenhurst to 5.41 inches at Greenlawn.|Westchester County rainfall ranged from 5.85 inches in Yorktown Heights to 8.22 inches in East White Plains.|Flooding from Rainfall:|Many small rivers, streams, and brooks rose over their banks within 12 hours of the heavy rainfall during Sunday, April 15th.  The Wallkill River rose over its' banks the following day, on Monday, April 16th.|The Orange County Department of Emergency Services reported emergency declarations in the towns of Deerpark and Blooming Grove and in the villages of Washingtonville, Greenwood Lake, and South Blooming Grove.  Many road closures were reported in the towns of Newburgh, Blooming Grove, Cornwall, Crawford, Deerpark, Walkill, and many other towns and villages throughout the county.  Evacuations occurred in the towns of Woodbury, Tuxedo, Deerpark, and Washingtonville.|River Flood Observations include:|In Orange County, the Wallkill River at Gardiner rose to its' flood stage of 13 feet at 8:15 am on April 16th, crested at 14.9 feet at 7:08 pm on April 16th, then fell below flood stage at noon on April 17th.|Urban Flood Observations include:|Brooklyn - Street flooding was reported along the Belt Parkway.|Manhattan - Street flooding was reported along the FDR Drive.|Orange County - Moodna Creek flooded at Washingtonville.  Houses were flooded.|Putnam County - The Taconic State Parkway and I-84 intersection near Miller Hill Road was flooded.|Queens - A partial road closure was reported along the Van Wyck Expressway at Jewel Avenue.|Rockland County - The south bound lanes closed near the intersection of Route 9 and Broadway.|Westchester County - NY State Police reported flooding closures at Exit 7 of I 287, Exits 18A, 18B, and 22 of I 95, and I 95 south bound between exits 19 and 17.  A spotter reported a partial road closure along the Hutchinson River Parkway at Linden Avenue in Harrison.  The Bronx River Parkway was closed in White Plains.|High Wind Observations include:|East winds increased during the day, Sunday as the low approached.  Wind speeds gusted from 35 to 55 mph.  As the low moved toward Long Island, another period of high winds occurred during Sunday night with peak wind speeds from 45 to 55 mph.|Peak wind gusts in mph on April 15th included:|Bronx County - |47 mph at Maritime College NERON site at 1:41 pm|Queens County - |48 mph from the east at JFK Airport|Nassau County - |45 mph from the east at Farmingdale Republic Airport|41 mph at Merrick at 5:59 pm|Suffolk County - |61 mph from the east at 1:45 pm at Shinnecock Inlet|56 mph at 9:25 pm at Baiting Hollow|56 mph around 9 pm at Brookhaven National Lab|51 mph from the east at Islip McArthur Airport|50 mph at Fire Island NERON site|Tidal Flood Observations include:|Widespread moderate to major beach erosion occurred across the south and east shores of Long Island.  Moderate coastal flooding occurred along the Atlantic and Long Island Sound shores of New York City and Long Island around the times of high tide starting Sunday evening, and lasting through Thursday, April 19th.  The highest surges of 3 to 4 feet occurred across the Atlantic shores of Suffolk County during Sunday evening.  Because of the new moon on April 17th, the highest water levels (and highest tidal departures) occurred during Tuesday, April 17th.  Water slowly receded during the remainder of the week, when mainly minor tidal flooding occurred during Wednesday and Thursday.",36
29912,QUEENS CO.,RICHMOND HILL,04/27/2007,909,Flash Flood, , ,0,0,0,0,NY,EST-5, ,5136,C,81,OKX,0,0,Broadcast Media,Heavy Rain, , ,2,N,2,N,RICHMOND HILL,04/27/2007,1000,40.7289,-73.82,40.7289,-73.82,"","A low pressure system moved northeast from the Mid Atlantic States across Northeast New Jersey and Eastern Connecticut on the 27th.  A band of heavy rain occurred across Northeast New Jersey northeast across Southern Westchester County, mainly south of I-287, then across Southern Fairfield and New Haven Counties in Connecticut.  Storm total rainfall amounts ranged from 2 to 3 inches, which resulted in flash flooding across parts of the region.|Storm total rainfall amounts for:|Southern Westchester County - 2.71 inches was measured at Westchester County Airport.|New York City - 2.04 inches was measured at Central Park.|The broadcast media reported flash flooding of the:|Jackie Robinson Parkway west bound at Forest Park in Queens at 10:09 am.|West Side Highway north bound between 79th Street West and 125th Street West in Manhattan at 10:10 am.|Cross County Parkway in both directions at the Bronx River Parkway on ramp and the Hutchinson River Parkway in both directions at Lincoln Avenue in Mount Vernon at 12:24 pm, and the Sprain Brook Parkway south bound after Route 100 in Yonkers at 12:24 pm.",37
43357,QUEENS CO.,FLUSHING,06/04/2007,917,Flash Flood, , ,0,0,0,0,NY,EST-5, ,7548,C,81,OKX,0,0,Broadcast Media,Heavy Rain, , ,0,ESE,0,N,FLUSHING,06/04/2007,1056,40.75,-73.83,40.75,-73.83,"All lanes on Jackie Robinson Parkway at Myrtle Avenue closed due to flash flooding.","Heavy rain from the remnants of Tropical Storm Barry caused flash flooding in parts of Southeast New York.  Rainfall amounts ranged from just under 4 inches in Central Park to just under an inch at Montauk Point...with most locations across Southeast New York receiving between 1.5 and 3 inches of rainfall. Wind gusts if 30-40 mph produced sporadic instances of minor tree damage.",38
45275,QUEENS CO.,SPRINGFIELD GARDENS,06/27/2007,1730,Thunderstorm Wind,55.00, ,0,0,0,0,NY,EST-5,EG,7501,C,81,OKX,0,0,Broadcast Media, , , ,0,N,0,N,HOLLIS,06/27/2007,1730,40.68,-73.77,40.72,-73.77,"Multiple trees down across Queens from Springfield Gardens to Hollis, including in Jamaica.","Severe thunderstorms produced flash flooding, hail, and high winds across parts of the region.",39
43153,QUEENS CO.,FLUSHING,06/27/2007,1907,Flash Flood, , ,0,0,0,0,NY,EST-5, ,7501,C,81,OKX,0,0,Broadcast Media,Heavy Rain, , ,0,SW,0,N,FLUSHING,06/27/2007,2130,40.75,-73.83,40.75,-73.83,"Torrential rain also caused flash flooding along I-678 north bound near the Grand Central Parkway in Flushing, and up to 2 feet of water on rail road tracks in Jamaica. Flooding also blocked all lanes on portions of the Jackie Robinson Parkway between the Bronx-Queens Expressway and Van Wyck Expressway.","Severe thunderstorms produced flash flooding, hail, and high winds across parts of the region.",40
52209,QUEENS CO.,FLUSHING,07/18/2007,645,Flash Flood, , ,0,0,0,0,NY,EST-5, ,9275,C,81,OKX,0,0,Emergency Manager,Heavy Rain, , ,0,SSW,1,SE,BAYSIDE,07/18/2007,658,40.75,-73.83,40.7398,-73.7665,"Flash flooding occurred along portions of the Long Island Expressway at Exit 18, Maurice Avenue and at Northern Blvd. on the Cross Island Parkway.","A cluster of heavy thunderstorms produced torrential rain that resulted in widespread and significant flash flooding across the region.  Maximum 1 hour rainfall rates were estimated at 2 to 3 inches.  The storm total rainfall for this event ranged from around 3 to 6 inches.  Nassau Community College measured 5.18 inches.  Other amounts included 4.20 inches in Holtsville and 3.35 inches in Fresh Meadows.||Thunderstorms produced many frequent and intense lightning strikes that resulted in more than 20,000 customers without power across portions of Long Island, as reported by the Long Island Power Authority.||A severe thunderstorm produced an EF1 tornado in East Islip Terrace.",41
52213,QUEENS CO.,BAYSIDE,07/18/2007,709,Flash Flood, , ,0,0,0,0,NY,EST-5, ,9275,C,81,OKX,0,0,Emergency Manager,Heavy Rain, , ,0,NW,0,N,BAYSIDE,07/18/2007,724,40.75,-73.78,40.75,-73.78,"Flash flooding of the Clearview Expressway occurred at 35th Avenue.","A cluster of heavy thunderstorms produced torrential rain that resulted in widespread and significant flash flooding across the region.  Maximum 1 hour rainfall rates were estimated at 2 to 3 inches.  The storm total rainfall for this event ranged from around 3 to 6 inches.  Nassau Community College measured 5.18 inches.  Other amounts included 4.20 inches in Holtsville and 3.35 inches in Fresh Meadows.||Thunderstorms produced many frequent and intense lightning strikes that resulted in more than 20,000 customers without power across portions of Long Island, as reported by the Long Island Power Authority.||A severe thunderstorm produced an EF1 tornado in East Islip Terrace.",42
52230,QUEENS CO.,LITTLE NECK,07/18/2007,858,Flash Flood, , ,0,0,0,0,NY,EST-5, ,9275,C,81,OKX,0,0,Emergency Manager,Heavy Rain, , ,2,NW,2,NW,LITTLE NECK,07/18/2007,1003,40.7878,-73.7735,40.7878,-73.7735,"Flash flooding resulted in a road closure at 188th Street along the Long Island Expressway.  The Long Island Railroad Station in Bayside was flooded.  The Cross Island Parkway flooded at the Throgs Neck Bridge.","A cluster of heavy thunderstorms produced torrential rain that resulted in widespread and significant flash flooding across the region.  Maximum 1 hour rainfall rates were estimated at 2 to 3 inches.  The storm total rainfall for this event ranged from around 3 to 6 inches.  Nassau Community College measured 5.18 inches.  Other amounts included 4.20 inches in Holtsville and 3.35 inches in Fresh Meadows.||Thunderstorms produced many frequent and intense lightning strikes that resulted in more than 20,000 customers without power across portions of Long Island, as reported by the Long Island Power Authority.||A severe thunderstorm produced an EF1 tornado in East Islip Terrace.",43
57556,QUEENS CO.,HOLLIS,08/08/2007,559,Flash Flood, , ,0,0,0,0,NY,EST-5, ,10328,C,81,OKX,0,0,Emergency Manager,Heavy Rain, , ,2,W,2,NNE,FLUSHING ARPT,08/08/2007,730,40.72,-73.8,40.811,-73.8031,"Widespread significant flash flooding occurred at many locations throughout Queens.||Severe flooding was reported on the Grand Central Parkway (GCP) at Jackie Robinson Parkway at 6:59 am.  It was also reported on the GCP at the entrance to the Triborough Bridge at 7:05 am.  Severe flooding occurred on the Belt Parkway along 225th Street at 7:36 am and on the Cross Island Parkway near the Throgs Neck Bridge at 7:39 am.","An approaching cold font, interacting with energy aloft, produced numerous thunderstorms, including one which produced two tornadoes across Southern New York City, and later produced wind damage in Nassau County. In addition, the storms produced copious amounts of rainfall which caused widespread significant flash flooding in New York City, including several subway lines, and Long Island.",44
60256,QUEENS CO.,AUBURNDALE,10/11/2007,1719,Flash Flood, , ,0,0,0,0,NY,EST-5, ,10901,C,81,OKX,0,0,Broadcast Media,Heavy Rain, , ,1,SE,1,SSW,BAYSIDE,10/11/2007,1852,40.7411,-73.7883,40.7357,-73.7852,"Flash flooding was reported on the Van Wyck Expressway at Jewel Avenue. At least one lane was closed due to flooding on the Grand Central Parkway from the Van Wyck Expressway to the Long Island Expressway. Flooding blocked all lanes on the Grand Central Parkway both eastbound and westbound at Hoyt Avenue.  Flooding occurred on the F transit subway line at Sutphin Blvd.  Flooding also occurred on the Belt Parkway eastbound between JFK Airport and Brookville Blvd, where 2 lanes were closed.||At JFK Airport, 1.71 inches of rain was measured.|","A low pressure system slowly moved north from the Mid-Atlantic coast across New England and produced flash flooding across parts of the New York City Metropolitan Area and isolated severe weather in Nassau and Suffolk Counties.  Rainfall amounts ranged from around 1.25 to just under 4.5 inches, with most locations receiving from 1.5 to 2.75 inches of rain.",45
90061,QUEENS CO.,ST ALBANS,03/05/2008,420,Thunderstorm Wind,50.00, ,0,0,0,0,NY,EST-5,EG,15732,C,81,OKX,0,0,Public, , , ,1,NW,1,NW,ST ALBANS,03/05/2008,420,40.71,-73.79,40.71,-73.79,"A 58 mph wind gust was measured in Jamaica, Queens.","Severe thunderstorms moved across Southeast New York ahead of a cold front the morning of March 5th.",46
90062,QUEENS CO.,SPRINGFIELD GARDENS,03/05/2008,421,Thunderstorm Wind,53.00, ,0,0,0,0,NY,EST-5,MG,15732,C,81,OKX,0,0,ASOS, , , ,1,SSW,1,SSW,SPRINGFIELD GARDENS,03/05/2008,421,40.66,-73.78,40.66,-73.78,"A wind gust of 53 knots was measured at the JFK ASOS.","Severe thunderstorms moved across Southeast New York ahead of a cold front the morning of March 5th.",47
90065,QUEENS CO.,CORONA,03/05/2008,445,Thunderstorm Wind,60.00, ,0,0,0,0,NY,EST-5,EG,15732,C,81,OKX,0,0,Newspaper, , , ,0,N,0,N,CORONA,03/05/2008,445,40.75,-73.87,40.75,-73.87,"Large trees and wires down near corner of 107th Street and 37th Drive in Corona.","Severe thunderstorms moved across Southeast New York ahead of a cold front the morning of March 5th.",48
113196,QUEENS CO.,RICHMOND HILL,06/10/2008,2030,Thunderstorm Wind,61.00, ,0,0,10000,0,NY,EST-5,EG,19179,C,81,OKX,0,0,Emergency Manager, , , ,1,NW,1,NW,RICHMOND HILL,06/10/2008,2030,40.71,-73.83,40.71,-73.83,"Dozens of trees and tree limbs were reported down across Northern Queens including in the Flushing, Astoria, and Corona sections.","A strong cold front moved across Southeast New York the evening of Tuesday June 10th causing multiple severe thunderstorms across the region.",49
113420,QUEENS CO.,WOODHAVEN,06/14/2008,1817,Thunderstorm Wind,61.00, ,0,0,6000,0,NY,EST-5,EG,19225,C,81,OKX,0,0,Trained Spotter, , , ,2,W,1,ENE,FRESH POND,06/14/2008,1817,40.7016,-73.8858,40.7266,-73.8949,"Numerous trees were reported down from Glendale to Maspeth.","A cold front crossed Southeast New York on the 14th, causing severe thunderstorms across the Lower Hudson Valley and New York City.",50
113422,QUEENS CO.,WOODHAVEN,06/14/2008,1827,Thunderstorm Wind,61.00, ,0,0,6000,0,NY,EST-5,EG,19225,C,81,OKX,0,0,Newspaper, , , ,0,N,2,N,WOODHAVEN,06/14/2008,1827,40.7025,-73.8501,40.7261,-73.8506,"Numerous trees were reported down from Forest Park to Forest Hills.","A cold front crossed Southeast New York on the 14th, causing severe thunderstorms across the Lower Hudson Valley and New York City.",51
113427,QUEENS CO.,RICHMOND HILL,06/14/2008,1830,Thunderstorm Wind,61.00, ,0,0,6000,0,NY,EST-5,EG,19225,C,81,OKX,0,0,Newspaper, , , ,0,WSW,1,NNW,RICHMOND HILL,06/14/2008,1830,40.6989,-73.8252,40.708,-73.8268,"Numerous trees were reported down from Richmond Hill to Kew Gardens.","A cold front crossed Southeast New York on the 14th, causing severe thunderstorms across the Lower Hudson Valley and New York City.",52
